,gameResult,oChamp1,oChamp2,oChamp3,oChamp4,oChamp5,eChamp1,eChamp2,eChamp3,eChamp4,eChamp5
871,1,Ekko,Volibear,Ahri,Lucian,Blitzcrank,Sett,Kayn,LeBlanc,Ezreal,Soraka
872,0,Renekton,Shyvana,Vladimir,Jhin,Lux,Pantheon,Ekko,Ryze,Aphelios,Taric
873,0,Sylas,Shyvana,Garen,Jhin,Volibear,Poppy,Graves,Ryze,Swain,Leona
874,0,Renekton,Jax,Twisted Fate,Ezreal,Rengar,Mordekaiser,Sett,Yasuo,Varus,Maokai
875,1,Renekton,Master Yi,Fizz,Ezreal,Yuumi,Rumble,Sejuani,Yasuo,Ashe,Nautilus
876,1,Renekton,Tryndamere,Ahri,Yasuo,Nautilus,Kayn,Gragas,Talon,Ashe,Leona
877,1,Darius,Olaf,Caitlyn,Jinx,Teemo,Renekton,Jarvan IV,Yasuo,Aphelios,Pyke
878,0,Volibear,Amumu,Ryze,Ezreal,Swain,Darius,Sett,Quinn,Jhin,Thresh
879,1,Aatrox,Hecarim,Lux,Yasuo,Pyke,Darius,Zac,Ahri,Lucian,Nautilus
880,0,Renekton,Ekko,Anivia,Ezreal,Zac,Darius,Amumu,Katarina,Yasuo,Alistar
881,1,Poppy,Trundle,Ahri,Caitlyn,Morgana,Renekton,Zac,Malzahar,Ezreal,Senna
882,1,Fiora,Master Yi,Talon,Caitlyn,Malphite,Renekton,Rammus,Cho'Gath,Ezreal,Xerath
883,0,Pantheon,Elise,Sett,Ezreal,Soraka,Darius,Amumu,Zed,Lucian,Thresh
884,0,Renekton,Amumu,Diana,Jinx,Leona,Vayne,Olaf,Brand,Kog'Maw,Nautilus
885,0,Teemo,Trundle,Malzahar,Jhin,Morgana,Renekton,Jax,Sylas,Jinx,Karma
886,1,Fiora,Master Yi,Vladimir,Jinx,Yuumi,Malphite,Zac,LeBlanc,Varus,Senna
887,0,Nasus,Rammus,LeBlanc,Ezreal,Lux,Fiora,Zac,Sylas,Ashe,Vel'Koz
888,1,Ezreal,Warwick,Katarina,Vayne,Yuumi,Teemo,Zac,Twisted Fate,Lucian,Lux
889,0,Renekton,Ekko,Mordekaiser,Jhin,Morgana,Darius,Zac,LeBlanc,Lucian,Blitzcrank
890,1,Renekton,Zac,Olaf,Ezreal,Alistar,Jax,Master Yi,Kassadin,Aphelios,Nautilus
891,1,Akali,Zac,Anivia,Lucian,Yuumi,Jax,Sylas,Twisted Fate,Jinx,Brand
892,0,Aatrox,Kha'Zix,Nocturne,Ezreal,Lux,Ornn,Zac,Zoe,Vayne,Thresh
893,0,Illaoi,Rek'Sai,Garen,Draven,Pantheon,Lucian,Sylas,Zed,Jinx,Senna
894,1,Riven,Nunu & Willump,Lux,Vayne,Yuumi,Teemo,Graves,Lissandra,Ezreal,Alistar
895,0,Lux,Trundle,Kayle,Miss Fortune,Leona,Nasus,Jax,Ahri,Caitlyn,Vel'Koz
896,0,Riven,Nunu & Willump,Zed,Lucian,Lux,Dr. Mundo,Amumu,Sylas,Ezreal,Blitzcrank
897,1,Vladimir,Zac,Zed,Jhin,Zyra,Nasus,Ekko,Katarina,Ashe,Shaco
898,1,Teemo,Kayn,Diana,Caitlyn,Karma,Volibear,Rammus,Yasuo,Ashe,Janna
899,0,Teemo,Lee Sin,Fizz,Ziggs,Sona,Vayne,Zac,Sylas,Kai'Sa,Leona
900,0,Garen,Master Yi,Yasuo,Syndra,Senna,Sett,Zac,Fizz,Aphelios,Vel'Koz
901,1,Vayne,Evelynn,Ornn,Caitlyn,Lux,Darius,Vi,Kog'Maw,Jinx,Maokai
902,1,Volibear,Shyvana,Lux,Caitlyn,Nami,Renekton,Amumu,Twisted Fate,Ezreal,Blitzcrank
903,1,Aatrox,Nocturne,Sylas,Kalista,Sett,Garen,Zac,Olaf,Miss Fortune,Lux
904,0,Malphite,Fiddlesticks,Zed,Sivir,Yuumi,Shen,Lee Sin,Yasuo,Caitlyn,Morgana
905,0,Ornn,Elise,Irelia,Ashe,Leona,Vladimir,Fiddlesticks,Yasuo,Caitlyn,Xerath
906,1,Sett,Jarvan IV,Mordekaiser,Miss Fortune,Blitzcrank,Nasus,Ekko,Talon,Sivir,Yuumi
907,1,Akali,Master Yi,Cho'Gath,Jhin,Soraka,Volibear,Nunu & Willump,Orianna,Sivir,Yuumi
908,1,Volibear,Amumu,Fizz,Kai'Sa,Taric,Nasus,Lee Sin,Singed,Sivir,Yuumi
909,1,Volibear,Warwick,Neeko,Sivir,Yuumi,Aatrox,Kayn,Yasuo,Caitlyn,Lux
910,1,Jax,Jarvan IV,Sion,Sivir,Yuumi,Sett,Trundle,Talon,Caitlyn,Leona
911,1,Quinn,Rammus,Cassiopeia,Jhin,Senna,Hecarim,Evelynn,Pantheon,Sivir,Yuumi
912,1,Teemo,Volibear,Fizz,Sivir,Yuumi,Yorick,Evelynn,Ahri,Varus,Thresh
913,0,Garen,Jarvan IV,Ahri,Vayne,Alistar,Darius,Wukong,Twisted Fate,Sivir,Senna
914,0,Brand,Amumu,Zoe,Sivir,Yuumi,Volibear,Ekko,Diana,Kalista,Nautilus
915,0,Darius,Amumu,Mordekaiser,Sivir,Yuumi,Jax,Gragas,Akali,Urgot,Sett
916,0,Irelia,Amumu,LeBlanc,Aphelios,Thresh,Garen,Graves,Pyke,Sivir,Yuumi
917,0,Sett,Olaf,Yasuo,Lucian,Malphite,Darius,Kayn,Sylas,Sivir,Yuumi
918,1,Talon,Kayn,Jayce,Sivir,Yuumi,Fiora,Nidalee,Xerath,Yasuo,Malphite
919,1,Dr. Mundo,Jarvan IV,Vladimir,Sivir,Yuumi,Wukong,Zac,Orianna,Jinx,Soraka
920,0,Sylas,Zac,Akali,Sivir,Yuumi,Irelia,Trundle,Riven,Varus,Thresh
921,1,Teemo,Lee Sin,Wukong,Sivir,Yuumi,Shen,Ekko,Cassiopeia,Jhin,Zilean
922,0,Malphite,Olaf,Lissandra,Kindred,Nautilus,Quinn,Master Yi,Yasuo,Sivir,Yuumi
923,1,Sett,Lee Sin,Akali,Varus,Lux,Tryndamere,Warwick,Fizz,Sivir,Yuumi
924,0,Renekton,Warwick,LeBlanc,Sivir,Yuumi,Jayce,Amumu,Rumble,Miss Fortune,Malphite
925,1,Maokai,Warwick,Mordekaiser,Sivir,Yuumi,Garen,Graves,Irelia,Ashe,Blitzcrank
926,0,Teemo,Rammus,Xerath,Yasuo,Malphite,Ornn,Lee Sin,LeBlanc,Vayne,Thresh
927,0,Singed,Jarvan IV,Akali,Caitlyn,Nautilus,Darius,Master Yi,Vladimir,Ashe,Pyke
928,1,Garen,Ekko,Corki,Varus,Malphite,Darius,Amumu,Orianna,Ezreal,Nautilus
929,1,Yorick,Zac,Cassiopeia,Ezreal,Lux,Kalista,Ekko,Kayn,Kai'Sa,Sett
930,0,Sett,Kayn,Pantheon,Ezreal,Leona,Renekton,Jax,Xerath,Jinx,Volibear
931,1,Yorick,Sylas,Volibear,Lucian,Anivia,Mordekaiser,Lee Sin,Pantheon,Ashe,Rakan
932,1,Aatrox,Ekko,Renekton,Xayah,Neeko,Mordekaiser,Kayn,LeBlanc,Varus,Soraka
933,1,Pantheon,Lee Sin,Garen,Cassiopeia,Shen,Ornn,Zac,Yasuo,Ezreal,Alistar
934,0,Renekton,Nidalee,Pantheon,Ezreal,Lux,Karma,Diana,Twisted Fate,Varus,Leona
935,1,Volibear,Kayn,Tryndamere,Caitlyn,Lux,Fiora,Rengar,Vladimir,Kai'Sa,Karma
936,0,Irelia,Master Yi,Kayn,Yasuo,Malphite,Nasus,Ekko,Diana,Ezreal,Janna
937,1,Sett,Lee Sin,Sylas,Ezreal,Lux,Vayne,Wukong,Diana,Ashe,Nautilus
938,1,Renekton,Sylas,Pantheon,Caitlyn,Brand,Jax,Kayn,Neeko,Ezreal,Morgana
939,1,Dr. Mundo,Master Yi,Yasuo,Ezreal,Nautilus,Nasus,Warwick,Garen,Varus,Zyra
940,1,Tryndamere,Garen,LeBlanc,Miss Fortune,Karma,Ornn,Master Yi,Yasuo,Ezreal,Nautilus
941,0,Renekton,Nunu & Willump,Swain,Caitlyn,Lux,Jax,Nocturne,Fizz,Ezreal,Nami
942,0,Yorick,Kha'Zix,Rumble,Caitlyn,Teemo,Malphite,Skarner,Twisted Fate,Ezreal,Morgana
943,0,Darius,Jarvan IV,Galio,Yasuo,Malphite,Riven,Shyvana,Morgana,Xayah,Rakan
944,0,Teemo,Jax,Sylas,Lucian,Maokai,Darius,Zac,Kassadin,Ezreal,Lux
945,1,Mordekaiser,Hecarim,Zed,Caitlyn,Lux,Kayn,Poppy,Azir,Ezreal,Alistar
946,1,Vayne,Master Yi,Ahri,Tristana,Yuumi,Renekton,Lee Sin,LeBlanc,Kai'Sa,Pyke
947,0,Dr. Mundo,Elise,Malphite,Caitlyn,Pyke,Garen,Kayn,Lucian,Jhin,Swain
948,0,Dr. Mundo,Kayn,Master Yi,Ashe,Taric,Irelia,Nocturne,Brand,Aphelios,Nami
949,1,Wukong,Pantheon,Yasuo,Draven,Galio,Maokai,Master Yi,Malphite,Miss Fortune,Morgana
950,0,Jax,Fiddlesticks,Morgana,Ezreal,Thresh,Garen,Master Yi,Sylas,Cassiopeia,Senna
951,0,Dr. Mundo,Master Yi,Sylas,Ashe,Pantheon,Yasuo,Wukong,Zed,Vayne,Thresh
952,1,Garen,Master Yi,Malphite,Caitlyn,Ezreal,Dr. Mundo,Evelynn,Talon,Jinx,Lulu
953,1,Dr. Mundo,Master Yi,Akali,Jinx,Leona,Rumble,Nidalee,Pyke,Jhin,Malphite
954,1,Dr. Mundo,Jarvan IV,Zed,Miss Fortune,Morgana,Ornn,Jax,Fiddlesticks,Aphelios,Soraka
955,1,Renekton,Volibear,Dr. Mundo,Miss Fortune,Nautilus,Aatrox,Kayn,Yuumi,Ashe,Pyke
956,1,Akali,Karthus,Ahri,Jinx,Nidalee,Dr. Mundo,Amumu,Veigar,Ashe,Morgana
957,0,Maokai,Master Yi,Vladimir,Caitlyn,Yuumi,Dr. Mundo,Graves,Fizz,Kai'Sa,Jarvan IV
958,0,Dr. Mundo,Master Yi,Ahri,Kai'Sa,Thresh,Renekton,Olaf,Yasuo,Ezreal,Pyke
959,0,Sett,Fiddlesticks,Sylas,Ezreal,Alistar,Dr. Mundo,Master Yi,Yasuo,Caitlyn,Malphite
960,0,Fiddlesticks,Master Yi,Talon,Lucian,Ashe,Sett,Wukong,LeBlanc,Vayne,Lux
961,1,Yasuo,Trundle,Dr. Mundo,Ashe,Anivia,Mordekaiser,Master Yi,Ahri,Tristana,Yuumi
962,0,Renekton,Elise,Zed,Tristana,Lux,Illaoi,Lee Sin,Twisted Fate,Aphelios,Morgana
963,0,Malphite,Evelynn,Katarina,Lucian,Braum,Illaoi,Lee Sin,Lux,Ashe,Sona
964,0,Shen,Volibear,Orianna,Sivir,Yuumi,Poppy,Ekko,Ahri,Lucian,Blitzcrank
965,1,Tryndamere,Graves,Brand,Miss Fortune,Galio,Shen,Kayn,LeBlanc,Varus,Malphite
966,1,Ornn,Amumu,Lucian,Miss Fortune,Yuumi,Mordekaiser,Shaco,Ezreal,Twitch,Thresh
967,1,Shen,Shaco,Akali,Caitlyn,Blitzcrank,Yasuo,Elise,Lux,Ezreal,Swain
968,0,Garen,Shaco,Zoe,Ezreal,Yuumi,Mordekaiser,Lee Sin,Yasuo,Vayne,Lux
969,0,Poppy,Shyvana,LeBlanc,Ezreal,Yuumi,Vayne,Graves,Senna,Caitlyn,Blitzcrank
970,1,Fiddlesticks,Talon,Veigar,Varus,Pyke,Vayne,Lee Sin,Corki,Ezreal,Zyra
971,0,Jayce,Amumu,Yasuo,Kai'Sa,Leona,Master Yi,Trundle,Katarina,Ashe,LeBlanc
972,0,Urgot,Graves,Cassiopeia,Kalista,Morgana,Vayne,Elise,Kled,Caitlyn,Blitzcrank
973,0,Cho'Gath,Diana,Renekton,Vayne,Braum,Ivern,Malphite,Ekko,Miss Fortune,Yuumi
974,0,Akali,Twisted Fate,Zed,Ashe,Malphite,Garen,Vi,Talon,Jhin,Senna
975,1,Yasuo,Lee Sin,Lux,Ashe,Senna,Maokai,Master Yi,Pantheon,Ezreal,Fiddlesticks
976,0,Dr. Mundo,Nunu & Willump,Annie,Ezreal,Galio,Akali,Zac,Master Yi,Caitlyn,Thresh
977,0,Illaoi,Warwick,Yasuo,Caitlyn,Morgana,Jayce,Shaco,Lux,Ezreal,Vel'Koz
978,1,Malphite,Sylas,Zed,Jinx,Thresh,Maokai,Xin Zhao,LeBlanc,Ashe,Leona
979,0,Malphite,Amumu,Zed,Ashe,Yuumi,Renekton,Poppy,LeBlanc,Jhin,Xerath
980,0,Ornn,Olaf,Ahri,Ezreal,Karma,Vayne,Shaco,Twisted Fate,Kai'Sa,Malphite
981,1,Renekton,Kayn,Yasuo,Ezreal,Sett,Vayne,Amumu,Aatrox,Varus,Swain
982,0,Tahm Kench,Master Yi,Qiyana,Ezreal,Brand,Aatrox,Lee Sin,Syndra,Varus,Malphite
983,0,Malphite,Lee Sin,Yasuo,Vayne,Yuumi,Volibear,Karthus,Sylas,Kai'Sa,Leona
984,1,Maokai,Wukong,Talon,Jhin,Nautilus,Miss Fortune,Master Yi,Ekko,Jinx,Lux
985,0,Urgot,Shaco,Akali,Ezreal,Maokai,Sylas,Master Yi,Twisted Fate,Caitlyn,Swain
986,0,Irelia,Zac,Annie,Ezreal,Lux,Fiddlesticks,Master Yi,Ahri,Ashe,Miss Fortune
987,1,Mordekaiser,Sylas,Renekton,Ashe,Pyke,Camille,Fiddlesticks,Galio,Miss Fortune,Malphite
988,0,Illaoi,Lee Sin,Kalista,Varus,Soraka,Neeko,Fiddlesticks,Rumble,Tristana,Sona
989,1,Ashe,Volibear,Zed,Jinx,Shaco,Lulu,Kayn,Lucian,Yasuo,Rakan
990,0,Urgot,Warwick,Yasuo,Ezreal,Blitzcrank,Kayn,Zac,Akali,Vayne,Lux
991,1,Sylas,Olaf,Riven,Aphelios,Soraka,Aatrox,Kayn,Mordekaiser,Xayah,Blitzcrank
992,1,Akali,Ekko,Malphite,Miss Fortune,Brand,Nasus,Warwick,Aatrox,Kindred,Thresh
993,0,Fiora,Ekko,Corki,Caitlyn,Morgana,Heimerdinger,Rammus,Kassadin,Ezreal,Sett
994,0,Malphite,Zac,Ahri,Xayah,Rakan,Singed,Graves,Kassadin,Vayne,Thresh
995,0,Mordekaiser,Graves,Camille,Ashe,Shen,Maokai,Volibear,Twisted Fate,Ezreal,Xerath
996,1,Irelia,Kindred,Yasuo,Jinx,Galio,Vayne,Kayn,Twisted Fate,Aphelios,Swain
997,1,Yorick,Kayn,Yasuo,Vayne,Swain,Volibear,Sylas,Riven,Caitlyn,Leona
998,1,Darius,Kayn,Renekton,Kai'Sa,Sett,Mordekaiser,Master Yi,Yasuo,Jinx,Yuumi
999,0,Maokai,Karthus,Yasuo,Miss Fortune,Morgana,Sylas,Kayn,Pantheon,Draven,Shaco
1000,0,Garen,Warwick,Kassadin,Lucian,Nunu & Willump,Urgot,Jax,Yasuo,Kalista,Thresh
1001,1,Illaoi,Master Yi,Vladimir,Kai'Sa,Xerath,Fiddlesticks,Jax,Malphite,Miss Fortune,Blitzcrank
1002,0,Malphite,Fiddlesticks,Zed,Xayah,Yuumi,Maokai,Elise,Ahri,Caitlyn,Soraka
1003,0,Teemo,Jarvan IV,Annie,Fiddlesticks,Soraka,Kayle,Lee Sin,Lux,Sivir,Xerath
1004,0,Darius,Rengar,Annie,Lucian,Lux,Mordekaiser,Nidalee,Xerath,Varus,Brand
1005,0,Teemo,Morgana,Xerath,Caitlyn,Brand,Wukong,Elise,Lucian,Ashe,Sona
1006,0,Darius,Nocturne,Syndra,Miss Fortune,Yuumi,Volibear,Trundle,Sylas,Ezreal,Xerath
1007,0,Aatrox,Xin Zhao,Renekton,Vayne,Malphite,Volibear,Gragas,Katarina,Sivir,Morgana
1008,1,Mordekaiser,Zac,Twisted Fate,Miss Fortune,Rakan,Akali,Amumu,Xin Zhao,Ezreal,Lux
1009,0,Volibear,Amumu,Talon,Ezreal,Pyke,Fiora,Rek'Sai,LeBlanc,Kai'Sa,Brand
1010,0,Volibear,Lee Sin,Neeko,Lucian,Blitzcrank,Renekton,Shaco,Ahri,Ezreal,Zoe
1011,1,Ornn,Graves,Syndra,Jhin,Morgana,Dr. Mundo,Kindred,Akali,Tristana,Yuumi
1012,1,Shen,Jax,Irelia,Ezreal,Blitzcrank,Gangplank,Gragas,Master Yi,Lucian,Pyke
1013,0,Teemo,Volibear,Ahri,Aphelios,Yuumi,Illaoi,Warwick,Lucian,Ezreal,Vel'Koz
1014,1,Yorick,Nidalee,Lux,Miss Fortune,Morgana,Mordekaiser,Nunu & Willump,Diana,Jhin,Xerath
1015,0,Mordekaiser,Warwick,Sylas,Varus,Senna,Yorick,Jarvan IV,Yasuo,Kai'Sa,Zilean
1016,1,Mordekaiser,Amumu,Corki,Caitlyn,Maokai,Renekton,Shaco,LeBlanc,Miss Fortune,Senna
1017,1,Sylas,Lee Sin,Diana,Ezreal,Pyke,Aatrox,Nunu & Willump,Camille,Jhin,Ornn
1018,1,Renekton,Amumu,Akali,Aphelios,Senna,Sylas,Vi,Vel'Koz,Caitlyn,Morgana
1019,1,Teemo,Rek'Sai,Fizz,Caitlyn,Morgana,Sylas,Zac,Renekton,Yasuo,Zyra
1020,0,Jax,Kayn,Ahri,Kai'Sa,Heimerdinger,Urgot,Aatrox,Lux,Lucian,Blitzcrank
1021,0,Gangplank,Vi,Zed,Cassiopeia,Thresh,Aatrox,Jax,Akali,Kai'Sa,Janna
1022,1,Sylas,Zac,Ahri,Miss Fortune,Pyke,Vladimir,Graves,Twisted Fate,Yasuo,Thresh
1023,0,Sylas,Graves,Akali,Jinx,Yuumi,Fiora,Teemo,Ryze,Tristana,Taric
1024,0,Vayne,Dr. Mundo,Kassadin,Ezreal,Xerath,Fiora,Master Yi,Ekko,Sivir,Alistar
1025,1,Talon,Evelynn,Quinn,Lucian,Senna,Singed,Lee Sin,Irelia,Yasuo,Vel'Koz
1026,0,Irelia,Amumu,Ezreal,Vladimir,Lux,Poppy,Twitch,Zed,Lucian,Xerath
1027,0,Vayne,Kayn,Camille,Ashe,Teemo,Mordekaiser,Sylas,Orianna,Lucian,Thresh
1028,0,Aatrox,Master Yi,Viktor,Ezreal,Thresh,Maokai,Shaco,Syndra,Kai'Sa,Blitzcrank
1029,1,Darius,Kayn,Veigar,Akali,Senna,Olaf,Volibear,Syndra,Ezreal,Thresh
1030,1,Maokai,Rammus,Talon,Lucian,Ashe,Aatrox,Kayn,Syndra,Ezreal,Soraka
1031,0,Trundle,Ekko,Zed,Ashe,Lux,Mordekaiser,Graves,Master Yi,Ezreal,Pyke
1032,0,Renekton,Kha'Zix,Annie,Lucian,Alistar,Aatrox,Zac,Galio,Ezreal,Thresh
1033,1,Darius,Sett,Annie,Ezreal,Xerath,Neeko,Trundle,LeBlanc,Aphelios,Thresh
1034,1,Irelia,Warwick,Annie,Ezreal,Yuumi,Riven,Ekko,Galio,Caitlyn,Blitzcrank
1035,0,Shen,Braum,Xerath,Ezreal,Zyra,Kayle,Udyr,Akali,Miss Fortune,Sona
1036,1,Darius,Zac,Jayce,Heimerdinger,Shen,Ornn,Sett,Xerath,Lucian,Thresh
1037,0,Teemo,Udyr,Fizz,Vayne,Blitzcrank,Aatrox,Nunu & Willump,Mordekaiser,Ezreal,Vel'Koz
1038,0,Volibear,Jax,Ahri,Ezreal,Brand,Mordekaiser,Nidalee,Diana,Lucian,Leona
1039,1,Renekton,Aatrox,Yasuo,Lucian,Leona,Sett,Rammus,Diana,Miss Fortune,Malphite
1040,0,Darius,Kayn,Zed,Jinx,Xerath,Malphite,Graves,LeBlanc,Ezreal,Miss Fortune
1041,1,Dr. Mundo,Warwick,Annie,Ashe,Pyke,Darius,Zac,Jayce,Ezreal,Twisted Fate
1042,0,Aatrox,Evelynn,Darius,Lucian,Blitzcrank,Akali,Master Yi,Lux,Caitlyn,Soraka
1043,1,Gnar,Master Yi,Fizz,Ezreal,Swain,Malphite,Volibear,Yasuo,Lucian,Leona
1044,1,Teemo,Morgana,Xerath,Caitlyn,Brand,Wukong,Elise,Lucian,Ashe,Sona
1045,1,Teemo,Zac,Irelia,Jinx,Morgana,Malphite,Ekko,Yasuo,Kalista,Swain
1046,1,Malphite,Nidalee,Anivia,Tristana,Nautilus,Teemo,Lee Sin,Malzahar,Ashe,Morgana
1047,0,Malphite,Trundle,Yasuo,Aphelios,Leona,Teemo,Master Yi,Neeko,Varus,Blitzcrank
1048,0,Teemo,Rammus,Zed,Ashe,Leona,Yorick,Master Yi,Sylas,Ezreal,Yuumi
1049,1,Renekton,Shaco,Fizz,Miss Fortune,Malphite,Teemo,Graves,Rumble,Ezreal,Thresh
1050,1,Rammus,Master Yi,Lux,Caitlyn,Morgana,Riven,Skarner,Veigar,Vayne,Pyke
1051,0,Jax,Xin Zhao,Ahri,Caitlyn,Blitzcrank,Renekton,Zac,Varus,Ezreal,Karma
1052,1,Sett,Jarvan IV,Garen,Ezreal,Ashe,Darius,Volibear,Ryze,Caitlyn,Lux
1053,0,Kayle,Sett,Ryze,Ashe,Karma,Akali,Kayn,Teemo,Kalista,Alistar
1054,0,Yorick,Graves,Irelia,Ezreal,Pyke,Garen,Kha'Zix,Ryze,Jinx,Alistar
1055,1,Nasus,Garen,Diana,Ezreal,Nautilus,Volibear,Nocturne,Vladimir,Aphelios,Senna
1056,0,Irelia,Shyvana,Zed,Varus,Zyra,Teemo,Jax,Malzahar,Sivir,Senna
1057,0,Fiora,Volibear,Shaco,Lucian,Lux,Vayne,Ekko,Zed,Ezreal,Leona
1058,0,Vladimir,Shyvana,Ezreal,Caitlyn,Galio,Teemo,Kayn,Twisted Fate,Miss Fortune,Nami
1059,1,Pantheon,Jax,Master Yi,Varus,Poppy,Renekton,Jarvan IV,Syndra,Lucian,Malzahar
1060,1,Jax,Vi,Zoe,Vayne,Maokai,Fiora,Nocturne,Sylas,Ezreal,Lux
1061,0,Ezreal,Kayn,LeBlanc,Sett,Morgana,Darius,Master Yi,Yasuo,Jinx,Lux
1062,0,Yasuo,Elise,Zed,Kalista,Alistar,Renekton,Ekko,Amumu,Vayne,Brand
1063,0,Volibear,Kha'Zix,Vladimir,Varus,Blitzcrank,Kayn,Wukong,Kassadin,Lucian,Fiddlesticks
1064,0,Maokai,Wukong,Fiddlesticks,Ezreal,Morgana,Nasus,Kayn,Ryze,Jinx,Leona
1065,1,Tryndamere,Volibear,Malphite,Ezreal,Nautilus,Shen,Wukong,Fiddlesticks,Varus,Xerath
1066,1,Jayce,Amumu,Fiddlesticks,Ashe,Pantheon,Maokai,Shyvana,Twisted Fate,Caitlyn,Lux
1067,0,Kalista,Kindred,Fiddlesticks,Jinx,Sona,Vayne,Lee Sin,Pantheon,Twitch,Taric
1068,0,Dr. Mundo,Jarvan IV,Zed,Miss Fortune,Morgana,Ornn,Jax,Fiddlesticks,Aphelios,Soraka
1069,0,Nasus,Amumu,Qiyana,Miss Fortune,Nautilus,Fiddlesticks,Graves,Renekton,Cho'Gath,Pyke
1070,0,Mordekaiser,Ekko,Pantheon,Caitlyn,Braum,Nautilus,Fiddlesticks,Ahri,Vayne,Volibear
1071,0,Garen,Amumu,Katarina,Jinx,Thresh,Malphite,Lee Sin,Camille,Miss Fortune,Lux
1072,1,Aphelios,Fiddlesticks,Irelia,Darius,Janna,Ezreal,Hecarim,Yasuo,Illaoi,Thresh
1073,1,Darius,Fiddlesticks,Renekton,Ezreal,Shaco,Jayce,Lee Sin,Aphelios,Garen,Nautilus
1074,1,Ornn,Shyvana,Annie,Ryze,Lulu,Sett,Nunu & Willump,Fiddlesticks,Vayne,Malphite
1075,0,Volibear,Fiddlesticks,Ekko,Ashe,Sett,Garen,Graves,Ahri,Varus,Xerath
1076,1,Heimerdinger,Dr. Mundo,Zoe,Jinx,Neeko,Yorick,Aatrox,Fiddlesticks,Ashe,Zilean
1077,0,Gangplank,Amumu,LeBlanc,Ezreal,Malphite,Ryze,Jax,Galio,Kai'Sa,Thresh
1078,0,Maokai,Zac,Ekko,Tristana,Varus,Volibear,Amumu,Fiddlesticks,Ashe,Morgana
1079,1,Jax,Nunu & Willump,Zed,Kai'Sa,Galio,Cho'Gath,Lee Sin,Fiddlesticks,Miss Fortune,Blitzcrank
1080,1,Riven,Fiddlesticks,Malphite,Tristana,Lulu,Fiora,Ekko,Talon,Miss Fortune,Lux
1081,1,Nasus,Master Yi,Lucian,Katarina,Lux,Fiddlesticks,Warwick,Mordekaiser,Kai'Sa,Senna
1082,1,Kayn,Zac,Syndra,Aphelios,Yuumi,Lucian,Lee Sin,Yasuo,Twitch,Poppy
1083,0,Aatrox,Xin Zhao,Ryze,Ashe,Nautilus,Graves,Nunu & Willump,Yasuo,Heimerdinger,Yuumi
1084,1,Yasuo,Lee Sin,Garen,Ezreal,Blitzcrank,Trundle,Olaf,Diana,Kai'Sa,Rakan
1085,1,Renekton,Lee Sin,Katarina,Lucian,Pyke,Illaoi,Kayn,Yasuo,Varus,Senna
1086,0,Singed,Elise,Lucian,Ezreal,Soraka,Ornn,Dr. Mundo,Yasuo,Caitlyn,Leona
1087,1,Urgot,Wukong,Sylas,Miss Fortune,Blitzcrank,Akali,Karthus,Yasuo,Ezreal,Xerath
1088,0,Nasus,Master Yi,Ahri,Vayne,Yuumi,Draven,Rammus,Katarina,Caitlyn,Thresh
1089,1,Dr. Mundo,Nunu & Willump,LeBlanc,Varus,Nautilus,Tahm Kench,Kayn,Yasuo,Aphelios,Lux
1090,1,Ornn,Amumu,Galio,Varus,Yuumi,Irelia,Nidalee,Vayne,Kai'Sa,Zyra
1091,0,Akali,Volibear,Sylas,Ezreal,Senna,Malphite,Olaf,Master Yi,Jinx,Soraka
1092,0,Teemo,Olaf,Yasuo,Caitlyn,Thresh,Darius,Master Yi,Xerath,Ezreal,Malphite
1093,0,Nasus,Nocturne,Azir,Yasuo,Yuumi,Fiddlesticks,Tryndamere,Master Yi,Miss Fortune,Zilean
1094,1,Yasuo,Olaf,Mordekaiser,Kai'Sa,Lux,Veigar,Zac,Garen,Caitlyn,Leona
1095,1,Lucian,Master Yi,Ahri,Ashe,Senna,Pantheon,Olaf,Yasuo,Cassiopeia,Yuumi
1096,1,Quinn,Warwick,Morgana,Ashe,Blitzcrank,Akali,Lee Sin,Yasuo,Aphelios,Malphite
1097,1,Dr. Mundo,Garen,Yasuo,Kai'Sa,Morgana,Ornn,Olaf,Ezreal,Ashe,Nami
1098,0,Garen,Master Yi,Dr. Mundo,Ezreal,Zyra,Illaoi,Kha'Zix,Yasuo,Miss Fortune,Morgana
1099,1,Renekton,Volibear,Yasuo,Draven,Sett,Twisted Fate,Graves,Fizz,Jhin,Pyke
1100,1,Garen,Jarvan IV,Vayne,Miss Fortune,Shen,Kayle,Kindred,Nocturne,Lucian,Brand
1101,0,Ezreal,Lee Sin,Yasuo,Tristana,Nautilus,Galio,Wukong,Camille,Kai'Sa,Sona
1102,0,Jax,Nidalee,Lucian,Miss Fortune,Morgana,Jhin,Amumu,Qiyana,Ezreal,Lux
1103,0,Fiddlesticks,Rek'Sai,Sylas,Tristana,Pyke,Trundle,Master Yi,Fizz,Varus,Sona
1104,0,Jhin,Kayle,Fizz,Lucian,Thresh,Orianna,Master Yi,Darius,Ezreal,Volibear
1105,1,Garen,Evelynn,Veigar,Ezreal,Yuumi,Jhin,Jax,Zed,Ashe,Morgana
1106,0,Renekton,Graves,Lucian,Caitlyn,Bard,Jhin,Sejuani,Sylas,Aphelios,Sett
1107,0,Gangplank,Zac,Galio,Ezreal,Lulu,Renekton,Rammus,Zed,Jhin,Senna
